url,isMalicious
weau.com/content/news/Barron-Co-releases-March-wanted-list-416630633.html,0
ssense.com/en-us/men/designers/valentino,0
bgca.org/whatwedo/HealthLifeSkills,0
newsis.com/soci/list?cid=10200&scid=10205,0
boomkat.com/products/fracture-a1713621-f9e7-4bf8-a8f4-7d8eec4d437a,0
vassar.edu/innovator.html?id=18,0
ifeng.com/a/20170320/5478117_0.shtml,0
newsinfilm.com/2011/11/07/benicio-del-toro-may-be-villain-in-star-trek-2,0
houstonsportsteams.com/spalm/CFL.html,0
patriotmemory.com/product-category/flash-memory-cards/ep-series,0
timepad.ru/feedbacks/new,0
blogdns.org/traffic-management,0
toysrus.com/category/index.jsp?categoryId=3252402,0
alibaba.com/service.alibaba.com/complaint/center/index.htm?tracelog=footer_dispute,0
gigmasters.com/services/wedding-minister,0
wcpo.com/entertainment/entertainment-photo-gallery/findlay-market-opening-day-parade-grand-marshals,0
jet2.com/travel-extras/parking,0
eso.org/public/outreach/broadcast,0
rottentomatoes.com/lists/dvd,0
bluenile.com/services/diamond-upgrade-program?track=NavEngUpgrade,0
waitrose.com/shop/Browse/Offers,0
laoqianzhuang.com/meiriyigu/20170321/1098138.shtml,0
internships.com/educator/resources/share,0
tr.az/iran/business/2733792.html,0
onlinesearches.com/MO_Clay.htm,0
yjcp.com/jczq/a/cont_33088.shtml,0
colgate.edu/campus-life/alana-cultural-center/programs-and-initiatives/mlk-week,0
buch.de/shop/kinderbuecher-970/show/%3Bjsessionid%3D626706cc297744dc9301f06aff1f6c5e.tc3p;jsessionid=626706cc297744dc9301f06aff1f6c5e.tc3p?hkkat=buch&flyout=b_Kinderb%25C3%25BCcher,0
aph.gov.au/Parliamentary_Business/Petitions,0
notcot.com/tag/veuve+clicquot,0
ten.com.au/news/national/march-2017/the-alarming-amount-of-salt-in-supermarket-breads,0
therecord.com/waterlooregion-community/technology,0
cinemagia.ro/filme-istorice,0
avast.com/en-us/passwords#ios,0
wikipedia.org/wiki/Talk:DisneyToon_Studios,0
benheck.com/tag/star-wars,0
cityu.edu.hk/vprt/cityu-dls/upcoming.htm,0
legacy.com/obituaries/thedesertsun,0
moosejaw.com/moosejaw/shop/search_Kids-Climbing-Harnesses____,0
randi.org/home/previous/2,0
juancole.com/twitter.com/share?url=https%3A%2F%2Fwww.juancole.com%2F2017%2F03%2Fisraeli-threatens-humanity.html&text=Israeli%20Pol%20threatens%20Crimes%20against%20Humanity%20in%20Lebanon,0
taleo.net/CH07/ats/careers/jobSearch.jsp?org=POWELLS&cws=1,0
123people.ca/s/lise+lebel,0
foxsports.com/nhl/video,0
wikipedia.org/wiki/Gvi%C3%A8ve_Bujold,0
tudou.com/home/_746771437,0
hmc.edu/calendar/events/hixon-center-black-gold-and-green-series-kevin-de-leon-california-senate,0
answers.com/topic/joint-venture,0
quicknet.nl/televisie/extra-zenders/turks,0
avery.com/avery-product-selector/ps?locale=en_US&int_id=footer-products-labelselector,0
louisvilleky.gov/government/abc-license-data-and-other-location-based-licenses,0
wustl.edu/Default.aspx?alias=wustl.edu/Faculty/Warner_B,0
ugg-boots.fr/sandales-ugg-c-18_23/ugg-lauri-1000403-sandales-noires-p-320.html,0
facebook.com/choczuc,0
bigthink.com/ideas/21203,0
mama.cn/xm/detail/4126581,0
ranepa.ru/aspirantura/postuplenie-v-aspiranturu/kontrolnye-tsifry-priema,0
wikisource.org/wiki/Author:Thompson_Cooper,0
gallup.com/topic/hospitality.aspx,0
burkeridgecrossingapts.com,0
huliq.com/1/leveraging-local-ira-investors-your-real-estate-business,0
ca.gov/businesses/bus_structures/LLpartner.shtml,0
sina.com.cn/shuzhai/rwws,0
comatlassian-cache-api/2.0-m3/atlassian-cache-api,0
pchouse.com.cn/znjj,0
rickbayless.com/huge-news-you-can-take-ricks-cooking-classes-on-craftsy,0
dzsc.com/file291.html,0
moviefone.com/movie/wilson/20086047/main,0
onrpg.com/games/the-secret-world,0
softschools.com/math,0
udmercy.edu/faculty-staff/governance/mfa/committees/adjunct.php,0
go.com/mlb/story/_/id/6768625/roger-clemens-trial-judge-declares-mistrial,0
press.org/services/event-facilities,0
uuu9.com/201608/1339097.shtml,0
alibris.com/search/books/qwork/4267365,0
yoka.com/pingce/videopc/2017/0223/501590035624.shtml,0
jumei.com/act/4-1-118975-ppt_afu_170321.html?from=all_null_index_yure_banner_two&lo=3537&mat=122590,0
moheet.com/archive_writer/%D9%85%D8%AD%D9%8A%D9%89-%D8%A7%D9%84%D9%86%D9%88%D8%A7%D9%88%D9%8A,0
flickr.com/photos/28349080@N07/26352056233/in/set-26352056233,0
lesinrocks.com/cinema/films-a-l-affiche/mate-por-favor,0
poemhunter.com/william-henry-drummond/biography,0
teaparty.org/breaking-trump-launches-first-move-plan-deport-illegals-224825,0
tanea.gr/news/nsin/arts,0
commonsensemedia.org/video/movie-reviews/theaters,0
lalsace.fr/actualite/2017/03/21/france-galles-pas-de-preuve-de-morsure-aucun-joueur-cite#commentaires,0
gwu.edu/cybervault/library,0
goodwood.com/sports/golf/latest-news,0
thefreedictionary.com/Casey+Stengel,0
goldprice.org/goldprice.org/gold-price.html,0
tudou.com/albumplay/wSssxO_YGhE/G0PDc5Q9cyo.html,0
uni-konstanz.de/forschen/forschungseinrichtungen,0
steemit.com/trending/ethereum,0
szhk.com/hk,0
uwec.edu/uwec.edu/dining,0
cnet.com.au/roadshow/for-sale/new,0
acform.com/office-a-headquarters/item/128-malek-headquarters,0
rakuten.de/kuechentextilien/?icid=DE_mkt:de:home_top_nav_15_haushalt_10_kuechentextilien,0
wikipilipinas.org/index.php?title=Category:People_of_the_Philippine-American_War,0
audiworld.com/forums/quattro-turbo-ur-sport-30,0
joann.com/sewing/machines-and-furniture/sewing-machines,0
arcadia.edu/academics/programs/interdisciplinary-science,0
leviton.com/www.leviton.com/en/solutions/government,0
houstontexans.com/search/tags/jadeveon+clowney,0
fishki.net/tag/koshmary/recent,0
figleaves.com/uk/activewear/mens/?link=mens_tn_activewear,0
kidstaff.com.ua/goods/home/30/906,0
kupikite.ru/prodazha/drugoe/dorozhnaya-sumka-north-na-kolesah_i12,0
"mkvdic.com?""../zgjyb/five/201609/t20160920_674113.html""",0
jxrencai.com/zhaopin/shengchan,0
brainpickings.org/2014/09/16/hannah-arendt-the-life-of-the-mind,0
s5.com/name/5shudai0/2016/0729/425.html,0
dai.ly/us/extras/jukebox,0
nvidia.co.uk/object/drive-automotive-technology-uk.html,0
wikipedia.org/wiki/Universal_City_Studios,0
ks5u.com/tbbk/Index.asp?Id=0306033,0
herald-dispatch.com/ap/ap_nation/tillerson-to-skip-meeting-of-nato-foreign-ministers/article_40e33f43-5a6b-5511-a801-92d1f71cc1be.html,0
realtytimes.com/advicefromtheexpert/item/47598-mont-vert-belair-world-class-quality-to-indulge-the-home-buyers?rtmpage=nehapawar451,0
wjw.cn/g/riyongjinshuzhipin,0
consultant.ru/law/rss,0
classmates.com/directory/public/memberprofile/list.htm?regId=8720786908,0
fang.com/photo/list_900_1110830831.htm,0
moypolo.ru/tovary/avtohimiya/voda-distilirovannaya,0
jhsph.edu/research/centers-and-institutes/center-for-refugee-and-disaster-response,0
mysanantonio.com/entertainment/the-wrap/article/Bernie-Wrightson-Horror-Comic-Book-Artist-Dies-11012719.php,0
intereconomia.com/autor/jesus-sanchez-quinones,0
victoria.ac.nz/about/contacts,0
comatlassian-rest-doclet/3.2.9/atlassian-rest-doclet,0
aau.dk/forskning/ranking,0
nbd.com.cn/articles/2017-03-03/1081243.html,0
houseofnames.com/crepeau-family-crest,0
trane.com/commercial/asia-pacific/as/en.html,0
elyrics.net/song/t/tea-party-lyrics.html,0
godohosting.com/imghosting/imghosting_info.php,0
cachvaom88.net/dang-ky-m88-com,0
jinghua.cn/20170120/f273260.shtml,0
bigbadtoystore.com/bbts/product.aspx?product=TAK12407&mode=retail,0
bestadsontv.com/ad/85466/Auckland-City-Council-A-Kauri-Cries,0
midwestsportsfans.com/2010/03/ncaa-womens-basketball-tournament-schedule-tickets-dates-sites-locations,0
oriflame-katalog.ru/interesting/o-finansakh/kak-pravilno-investirovat,0
templatemonster.com/woocommerce-themes/grannali-woocommerce-theme-58662.html#tab-reviews,0
realmadrid.com/futbol/partidos/supercopa-de-europa,0
kck.st/discover/places/auckland-nz?ref=city,0
ks5u.com/tbbk/Index.asp?Id=020401,0
blogspot.com,0
inkthemes.com/plugins/best-advertising-social-locker-wordpress-plugins,0
adn.com/sports/skiing/2017/03/19/talkeetnas-oosik-classic-attracts-more-than-600-skiers,0
liturgy.guru/oye/bangla-cohda-chudir-golpo.html,0
lords.org/press-centre/useful-contacts,0
eepw.com.cn/article/201609/310409.htm,0
comsal-spi/3.0.0-m014/sal-spi,0
dunhamwilcox.net/ny/chappaqua_deaths.htm,0
bored.com/cat/girls,0
cnliti.com/Android/info/643.html,0
xuexila.com/lunwen/jisuanjilunwen/2872640.html,0
seekingalpha.com/insight/etf-hub/asset_class_performance/strategies,0
je4fun.com/feed,0
hamilton.ca/social-services/support-programs/utilities-arrears-program,0
sina.com.cn/814,0
wpunj.edu/admissions/graduate/prospective-students/events.dot,0
elleuk.com/www.facebook.com/v2.3/dialog/feed?app_id=201742389861242&name=Beauty+And+The+Beast+Breaks+Five+Box+Office+Records+In+One+Go&description=The+live+adaptation+has+enchanted+viewers+worldwide&display=popup&link=http:/www.elleuk.com/life-and-culture/culture/articles/a34726/beauty-beast-breaks-box-office-five-records-worldwide/&picture=http:/elleuk.cdnds.net/17/12/1024x512/1490014475-landscape-1489140580-emma-watson-indian-fans.jpg&redirect_uri=http:/www.elleuk.com/life-and-culture/culture/articles/a34726/beauty-beast-breaks-box-office-five-records-worldwide/&version=v2.3,0
unipr.it/notizie/fino-al-29-marzo-ciclo-di-incontri-su-diritti-umani-e-web-society,0
goldap.com/Psylvania_Railroad,0
lamac.org/america-latina-ingles/channel/casa-club-tv,0
wikitravel.org/en/Warsaw,0
ornl.gov/careers/careers-ornl,0
nifty.com/information/adslacca.htm?ntop,0
dastelefonbuch.de/www.dastelefonbuch.de/Firmen/Kaufland/K%C3%B6ln,0
target.com.au/c/clearance/men/jeans-pants/W678507,0
progressiveparent.com/Pregnancy_postnatal_exercise/KaryneAndSarahSteben.htm,0
xnview.com/en/xnshell,0
commscope.com/www.commscope.com/locator/SalesWizard.aspx,0
garanteprivacy.it/web/guest/home/ricerca/-/search/cloud/Pubblica Sicurezza,0
stcharlesprep.org,0
businesspundit.com/10-most-profitable-low-budget-movies-of-all-time,0
punchpin.com/Music/search.html,0
eastman.com/Company/investors/Financial_Information/Pages/Financial_Reports.aspx,0
ebay.nl/ws/eBayISAPI.dll?MyEbayBeta&CurrentPage=MyeBayNextListIndex&wl=1,0
ly.com/www.ly.com/zhuanti/superline?pc1,0
lastampa.it/2017/03/20/tecnologia/news/stayawhile-un-solo-abbonamento-per-tanti-alberghi-qeu9lI9dWX8NcGoE027zNO/pagina.html,0
orgnews/pr/2016/june/alamo-coo.html,0
um.dk/da/ligestilling/ligestilling-i-det-offentlige/ligestillingsredegoerelser,0
manning.com/books/getting-mean-with-mongo-express-angular-and-node-second-edition,0
beelink.com/html/201702/content_238660.htm,0
dada.eu/en/working-with-us/job-opportunities,0
stetson.edu/other/significance/chuck-wolfe.php,0
eurosport.com/football/league-two/final-phase.shtml,0
ihatestarbucks.com/bb,0
kevinmd.com/blog/2017/03/executive-order-can-erase-entire-childhood.html#comments,0
sxsw.com/news/2016/amber-venz-box-at-sxsw-video,0
weatherbug.com/sitemap/North-America/United-States/state/Louisiana/LA,0
tmz.com/videos/0-54lf0zsp,0
guiarepsol.com/es/turismo/destinos,0
zhue.com.cn/yangzhupeixun,0
cotemaison.fr/divers/contacts.html,0
auspost.com.au/parcels-mail/parcel-collection-delivery/return-a-parcel,0
3gsc.com.cn/about/copyright,0
pc-magazin.de/specials/cebit,0
allbookstores.com/Julie-Garwood/author,0
fsblecenter.com/Specials.aspx,0
a-star.edu.sg/About-A-STAR/Research-Entities.aspx,0
lovefilm.com/gp/product/B01N3LWFOH/ref=s9_al_bw_g475_i20_r_u_l,0
queijoskroon.com.br/contact,0
greenest.ir/index.php/paper/algea/item/48-blue-green,0
atlanta.net/hotels/by-neighborhood,0
texasbar.com/AM/Template.cfm?Section=State_Bar_President2&Template=/CM/HTMLDisplay.cfm&ContentID=35959,0
zbj.com/11498807/sid-734132.html,0
crimeseekers.net/forums/showthread.php?5767-List-Of-Juarez-amp-Chihuahua-State-Femicide-Victims/page2,0
longchamphandbags.us/longchamp-le-pliage-tote-bags-c-20/longchamp-le-pliage-folding-tote-bags-curry-p-190.html,0
notcot.org/page/338,0
bmw.com.cn/zh/all-models/2-series/grantourer/2015/services-apps.html,0
imdb.com/name/nm0105250,0
ocregister.com/go/marketplace,0
pxleyes.com/help-by-language,0
smartsheet.com/industries/education,0
hankyu-dept.co.jp/honten/notice/news02.html,0
559.cc/ucl_video,0
thefreedictionary.com/Hutchins%2c+Robert+Maynard,0
cangworld.com/ysj/rdrw/20170310/322.html,0
lanceboys.com,0
newsx.com/business/jio-customers-remain-loyal-even-paid-services-says-report?pfrom=home,0
celtic-casimir.com/webtree/3/2552.htm,0
castrol.com/en/home/lithuania.html,0
rechtsanwalt-schwenke.de/service/impressum/#ccpl,0
theindependent.com/video/featured,0
vultr.com/status,0
360winnett.com,0
infobox.ru/office24.ru,0
guitar-pro.com/hc/en-us/requests/new,0
designersguild.com/us/Register/l101,0
facebook.com/pages/CFOX-FM/108153012546411,0
hollywoodlife.com/2017/03/20/dwts-kym-johnson-mr-t-warned-robert-herjavec-fight-touch-wife,0
frankfurt-airport.com/de/reisen/rund-um-den-flug.detail.suffix.html/airline/de.html,0
envato.com/files/222494090/preview.mp3,0
beforeitsnews.com/home/featuredlist/v2_top_money.html,0
magicseaweed.com/news/magicseaweed-contact-us/7041,0
tti.net,0
dilbert.com/strip/2017-03-18,0
rtve.es/rtve/corresponsales,0
seeing-stars.com/Meet/index.shtml,0
bodyandsoul.com.au/fitness/training-tips/new-study-says-vibration-may-be-as-effective-as-exercise/news-story/cc600ce0e5d9f24c22bb862e620b5593,0
simplyrecipes.com/recipes/course/snack,0
koolearn.com/20170309/816479.html,0
china-pub.com/cache/browse2/52/1_1_52-07_0.html,0
yellowbook.com/yellow-pages/?what=Packing+Materials+Shipping&where=Surrounding+Oakland%2c+CA,0
educationuk.org/living/weather,0
forocoches.com/foro/forumdisplay.php?f=4,0
kpmg.com/us/en/home/industries/banking.html,0
lmjx.net/2010/201003/20100311144635.shtml,0
infomoney.com.br/minhas-financas/precos,0
1up.com/wii,0
abus.com/www.abus.com/vn,0
pitch.com/kansascity/fiorellas-jack-stack-barbecue/Location?oid=2203023,0
j2rauto.com/lja/article.view/14556/rial-l-etoile-noire-d-orion/14/rechange,0
deakin.edu.au/courses/find-a-course/information-technology,0
techbargains.com/plus.google.com/share?url=http%3A%2F%2Fwww.techbargains.com%2Fdeal%2F438554%2Frtic-tumbler,0
csg.cn./xwzx/2017/gcdt/201702/t20170207_150827.html,0
famouswhy.com/king_donovan,0
hbsc.cn/job/jobinfo-1829481-649819.html,0
110.com/ask/browse-c36.html,0
netqiyewenhua/130422/09063640.html,0
stylowi.pl/zakupy/146/akcesoria-kosmetyczne,0
sddt.com/Commentary/columnist.cfm?Commentary_ID=206,0
americanpregnancy.org/pregnancy-calculator,0
123people.com/b/bernard+schick,0
montblanc.com/en-us/collection/eyewear/montblanc-extreme-leather.html,0
plosbiology.org/plosbiology/article?id=10.1371/journal.pbio.2000735,0
taobao.com/awp.m.etao.com/h5/m-super/index.html,0
stzp.cn/ent/1819240.html,0
advego.ru/externalauth/ok,0
digitalspy.co.uk/www.facebook.com/v2.3/dialog/feed?app_id=131928163488848&name=Made+in+Chelsea+series+13%2C+episode+1+review%3A+Binky%27s+pregnant+and+it%27s+awkward&description=She+and+JP+are+NOT+together+in+this+episode.&display=popup&link=http:/www.digitalspy.com/tv/made-in-chelsea/review/a823936/made-in-chelsea/&picture=http:/digitalspyuk.cdnds.net/16/42/1476734780-giphy-29.gif&redirect_uri=http:/www.digitalspy.com/tv/made-in-chelsea/review/a823936/made-in-chelsea/&version=v2.3,0
uvu.edu/criminaljustice/forensic-science/index.html,0
quicknet.nl/klantenservice/televisie-radio/online-tv-kijken,0
menshealth.de/food/rezepte/s/low-carb,0
discogs.com/search/?style_exact=Tango,0
jcstorm.net,0
sephora.fr/Maquillage/Ongles/Soin-des-ongles/C378;jsessionid=730B70A9A9BD8CE9858905DC8A46EC3D.wfr1r,0
helmholtz.de/forschung/schluesseltechnologien,0
std.com/world/help/findModem/result?areacode=%2A&state=,0
musicstore.de/static/index.html?catalog=de/BK_2017-01_DE#page_0.1,0
adn.com/section/visual/photos,0
availablejobsfinder.com/npogf/komik-pendekar-cina-sub-indo.html,0
fert.cn/news/20117/20117259233561699.html,0
ziare.com/catalin-radulescu/mitraliera/deputatul-cu-mitraliera-este-audiat-la-parchetul-general-1458245,0
yourdictionary.com/index/hif-hou,0
amazon.com/King-Khan-BBQ-Show/dp/B000VBGIW2,0
ianleafart.com/2017/03/money-clips-as-useful-groomsmen-gifts,0
ada.org/en/publications/ada-professional-product-review-ppr,0
gant.com/mens-new-arrivals,0
jaycar.com.au/sight-sound-home/av-leads-adaptors/specialty/c/505E,0
emp.de/neu/marken/black-premium,0
comnews/class/?102.html ,0
nr2.ru/News/archive.html,0
rfa.org/about/info/contact.html,0
dyndns.org/domain-registration,0
sephora.fr/Corps-Bain/Deodorant/C429;jsessionid=730B70A9A9BD8CE9858905DC8A46EC3D.wfr1r,0
manta.com/ic/mtqndzr/ca/nettoyeur-mont-st-bruno-inc,0
nutraingredients-usa.com/feature/sitemap,0
charismanews.com/opinion/63657-decoding-the-apocalypse-with-end-times-prophecy#comments,0
airliners.net/aviation-forums/general_aviation/read.main/2584589,0
yahoo.com/q?s=FMCN,0
dietsinreview.com/diet_column/06/18shake-review,0
zbj.com/xgt,0
canadagame.net/profile/lhthe,0
neutrogena.com/category/cosmetics/nashville.do?nType=1,0
fr-online.de/rhein-main/fastnacht,0
disneylandparis.com/en-us/calendars/park-hours,0
ljplus.ru/blog/2131,0
mediamatters.org/issues/immigration,0
eol.cn/201703/t20170320_1499387.shtml,0
busytrade.com/products/2-1640/CCTV-Products.html,0
epochtimes.com/gb/nsc2007.htm,0
aveda.com/account/order_history/purchases.tmpl,0
64365.com/baike/cqxy,0
russ.ru/Temy/Pro-iskusstvo,0
electrek.co/2017/03/19/watch-tesla-model-x-escape-crash/?share=facebook,0
prada.com/en/fragrance/woman.html,0
facebook.com/sharer/sharer.php?u=aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/949755d8-9f18-40ad-9abd-8ac120a6531e,0
tripwiser.com/destination_finder?type=site&s_key=%22Richmond%22+%22United+States%22+%22Virginia%22,0
rottentomatoes.com/critics-consensus,0
bayer.de/en/events/archive/2013/overview,0
funtimebrindes.com.br/index.php/Anti-Stress/View-all-products.html,0
hzpsjx.com/content/?416.html,0
ebay.com.au/rpp/home-garden,0
fishbase.org/ListByLetter/CommonNamesU.htm,0
culturefc.cn/index/product.jhtml?act=index,0
gosanangelo.com/sports/columnists,0
worthpoint.com/worthopedia/spoke-family-dog-autograph-smoky-joe-88272595,0
agrigestsrl.com/2014-06-28-12-44-45/giardinaggio.html,0
finestreadami.com/index.php/prodotti/portoncini-blindati/gasperotti-foto,0
battlepro.com/members,0
dentonrc.com/calendar,0
ielts.org/info-pages/about-us,0
3366.com/game/77224.shtml,0
hisupplier.com/products-1934-Refrigeration-Heat-Exchange,0
prf.hn/click/camref:1100lmAK/adref:BOOKING-ENGINE.EPACKAGE/creativeref:/destination:www.ebookers.ch/week-end?langid=4108,0
elasticsearch.org/legal/privacy-policy,0
turntablelab.com/collections/turntable-lab-date,0
metroactive.com/features/Resistance-South-Bay-Artists-Activists-Revolution-Art.html,0
soilassociation.org/organic-living/the-boom-awards-2017,0
gohawaii.com/molokai/experiences,0
nasdaqomx.com/transactions/trading/equities,0
m-w.com/news-trend-watch/it-came-in-the-mail-over-the-transom-20170315,0
fdcew.com/fgwk/fgsd/167744.html,0
jiujiang.gov.cn./zwzx/gggs/201703/t20170309_1682131.htm,0
erpvalue.net/plus/view.php?aid=261,0
ams.org/profession/profdir/profdir,0
unfpa.org/transparency-portal/unfpa-guatemala,0
lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket/_/prod5020054?color=LW4557S_1966   ,0
coreos.com/os/docs/latest,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=64891,0
thehindubusinessline.com/opinion,0
etnews.com/pages/etnews_privacy.html,0
dg.gov.cn/007329968/ist.shtml?catecode=0703,0
sva.edu/graduate/critical-theory-and-the-arts,0
go.com/blog/big12/tag/_/name/09-big-12-title-game-coverage,0
local.ch/de/q/Unterhaltung.html,0
edudemic.com/videos,0
wickes.co.uk/Decorating+Interiors/Paint/Exterior-Paint/c/1001119,0
stjohns.edu/faith-service/st-thomas-more-church,0
starpulse.com/Music/Les_Breastfeeders/index.html,0
townhall.com/tipsheet/justinholcomb/2017/03/20/president-trump-to-visit-congress-on-tuesday-talk-healthcare-n2301677,0
blogspot.com/2013/07/why-do-some-men-become-nothing-more.html,0
gscn.com.cn/system/2017/03/21/011646137.shtml,0
uct.ac.za/students/recreation/sports/overview,0
mac4ever.com/gateway/?productId=24&partnerId=2&countryId=1&sourceType=moduleTopApps&eurekoo&redirect=https%3A%2F%2Fitunes.apple.com%2Ffr%2Fapp%2Fplague-inc%2Fid525818839%3Fmt%3D8%26uo%3D4,0
theoatmeal.com/feed/index/page:9,0
800hr.com/so/kw%E5%A4%96%E8%AF%AD-15-sm1.html,0
dcassets.com,0
manta.com/c/mtkwqmf/brower-miller-cole,0
leader-composite.ru/index.php/remkompl.html,0
tv4play.se/program/brynolf-ljung-street-magic,0
courant.com/entertainment/#nt=oft07a-17gp1,0
china.cn/mimianshebei,0
kentonline.co.uk/hythe/news/man-jailed-after-breaking-taxi-122572,0
vescovo.tv/hhzq/mere-raskar-kamar-mpe-song.html,0
"kalinkaru.com?""../zt/""",0
obozrevatel.com/my,0
thefiscaltimes.com/latestnews/2017/03/16/Caterpillar-asks-ex-US-attorney-general-help-address-govt-probe,0
alexanderstreet.com/page/public,0
custeel.com/tegang/tsteelzq011101.html,0
his-j.com/ct/search/02A_10/ASI/TWN/?lcid=tmb08,0
cnxz.cn/UnderArmour-brand/index/404297.html,0
ip138.com/sanwei,0
glamourmagazine.co.uk/gallery/90s-tv-sitcom-stars-where-are-they-now,0
berryfh.com,0
yigg.de/posts/fail-sammlung-der-woche-das-tut-schon-beim-zusehen-weh-lol,0
hosteltur.com/comunidad/005430_una-paella-puede-compartir-mesa-con-3-religiones-diferentes.html,0
facebook.com/3nice,0
the-scientist.com/?articles.list/categoryNo/3109/category/Sponsored-Infographics,0
ultimahora.com/contenidos/revista-vida.html,0
for-ua.com/article/1132443,0
digparty.com/wiki/Larry_Shay,0
newswire.net./newsroom/real-estate,0
nextgov.com/cybersecurity/2017/03/white-houses-annual-cyber-report-counts-30000-incidents-only-16-are-major/136146/?oref=ng-trending,0
kalpoder.com/2016/11/18/yonetim-kurulu,0
landscaping-companies.com/in/west-virginia,0
eltiempo.com/opinion/editorial/impopular-pero-necesaria-20-03-2017-69384,0
cnair.com/c/201703/77368.html,0
bendbulletin.com/Subscribe,0
studyez.com/zhongyishi/zslq/all/201403/494732.htm,0
foodqs.cn/material/material_view_658067.html,0
2checkout.com/partner/developer,0
news-gazette.com/opinion,0
cugt.org/map/?t=PDI,0
inopressa.ru/article/20Mar2017/independent/kara-murza.html,0
ebay.ch/cln/desigat2014/Car-Kits/368566807012,0
wrzuta.pl/tag/bass,0
henan100.com/auto/2017/693997.shtml,0
kay.com/en/kaystore/searchterm/Personalized+Couples+Necklaces/~/~/0/New/0/~/~/~/~/true/A.Personalized.Personalized+Products|A.Product+Type.Necklaces+&+Pendants|A.Style.Couples/~/~/~/Personalized+Couples+Necklaces+&+Pendants/false,0
slashfilm.com/category/movie-genres/scifi,0
youtube.com/user/PSGofficiel,0
videogamingmuseum.com/vgm/?cat=27,0
comhtml/2015-04/03/content_1820.htm,0
daimler.com/products/services/mobility-services/fleetboard,0
"bj-jiameiyi.com.cn?""../basc/xw/201609/t20160920_674069.html""",0
comatlassian-plugins-osgi-spring-extender/2.2.4/atlassian-plugins-osgi-spring-extender,0
chrisbrogan.com/answers,0
liga.net/stock/ux,0
thecheesecakefactory.com/menu/small-plates-snacks-appetizers/appetizers/hot-spinach-and-cheese-dip,0
arcadia.edu/life-arcadia/campus-services/campus-safety-security/fire-policies,0
anhuinews.com/html/xawb.shtml,0
nato.int/cps/en/natohq/news.htm,0
cibc.com/en/personal-banking/ways-to-bank/atm-and-branch-network/atm-bank-machine.html,0
leprogres.fr/sortir/loire,0
esri.com/Thread.asp?c=93&f=995&t=179564,0
spbstu.ru/upload/iblock/0d6/262.jpg,0
chelseamegastore.com/stores/chelsea/products/product_details.aspx?pid=1023342&portal=EE6WSTL4&CMP=PSC-EE6WSTL4,0
365psd.com/free-psd/shapes,0
deartikel/zelda-breath-of-the-wild-guide-eigenes-haus-kaufen,0
prlog.org/10807369-first-event-2011-transgender-conference-welcomes-jamison-green-as-keynote-marriott-peabody-to-host.html,0
siemens.com/global/en/home/products/mobility/rail-solutions/rail-automation.html,0
mt.gov/app.mt.gov/cal/html/event/statewide?viewtype=2,0
cankaoxiaoxi.com/china/20170320/1785492.shtml,0
youtube.com/user/IRINFILMS,0
tokiohotelamerica.net/forum/index.php,0
christianity.com/archive,0
diary.ru/search/?postsbytag&id=709&from=4000,0
snapfish.co.uk/2/home?MarkupCaching=off,0
bizland.com/bizland/about.bml,0
kylekrenek.com/npogf/kumpulan-config-hi-terb.html,0
newschannel9.com/sports/soccer,0
body-rocks.com,0
absoluteastronomy.com/topics/History_of_the_United_States_Marine_Corps,0
wipo.int/meetings/en,0
caixin.com/2017-03-16/101066560.html,0
marcjacobs.com/about-marc/campaigns/spring-2017/?lcat=home_carousel&from=home,0
wowprogress.com/char_statistics/en/field.highest_5man,0
trazzler.com/trips/ca-academy-of-sci-golden-gate-park-in-san-francisco-ca-1,0
cxxsxhq.com/servics/kaiyedianli,0
biology-online.org./biology-forum/forum-5.html,0
smartadserver.com/what-we-do/our-mission,0
facebook.com/pages/Monarchy-of-Historical-Armenia/218313743855,0
parislemon.com/post/158618766792/the-bay-latergram-at-san-francisco-california,0
olympic.ca/2011/03/18/canadas-olympic-heroes-live-forever-in-hall-of-fame,0
jaimelelivre.com/d/culture-societe/esoterisme-paranormal.html,0
moneysense.ca/save/investing/bonds,0
journeys.com/kidz/search?keywords=sale,0
indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-0565,0
edp24.co.uk/going-out/theatre,0
instagram.com/cloudaccessnet,0
safeway.com/ShopStores/RewardPoints.page?icmpid=swy_HPP_1_fuelpartner_POR_4015,0
myfoxla.com/entertainment/features/242505686-story,0
jroller.com/frontpage/tags/hibernate,0
financesonline.com/page/14,0
centre.edu/about-6/study-abroad/study-abroad-without-centre,0
cvs.com/help/terms_of_use.jsp,0
news24.com/Video/southafrica,0
techonce.net/list/author/19872-ThomasNefs?s=797e8b5d28867dc7717024e35a1b4d23,0
gemalto.com/enterprise-security/identity-access-management,0
plusonehair.com/privacy-policy,0
google.com/share?url=/sociedad/857890-municipalidad-de-lima-restringe-transito-vehicular-en-la-autopista-ramiro-priale-en-sentido-lima-chosica,0
bellatormarketing.com,0
inmarsat.com/privacy-policy,0
e2315.com/html/4642.html,0
800amalarm.com/home-security-systems/fire-a-carbon-monoxide.html,0
